procedure_id,member_id,predicted_position,confidence,explanation,run_name
2025-0259,197534,Against,0.85,"François-Xavier Bellamy, a conservative MEP from Les Républicains (EPP), typically supports strong EU trade agreements and economic partnerships, especially those promoting governance and sustainability. He is unlikely to favor terminating an agreement aimed at combating illegal logging, as it aligns with his party's pro-business and structured cooperation stance.",mistral-3.5
2025-0259,197537,Against,0.85,"Alexandr Vondra, a member of the Civic Democratic Party (ODS) in the Czech Republic, is known for his conservative and Eurosceptic views, often prioritizing national sovereignty and economic interests. He has historically opposed agreements that impose strict regulatory frameworks on trade, viewing them as bureaucratic overreach. The termination of the EU-Liberia FLEGT agreement, which aims to combat illegal logging, may be seen by him as unnecessary interference in trade relations.",mistral-3.5
2025-0259,197543,For,0.85,"Bernard Guetta, a French MEP from the Renew Europe group, has historically supported strong environmental and governance standards in trade agreements. As a former journalist and advocate for human rights and sustainable development, he is likely to back the termination of the EU-Liberia FLEGT agreement if Liberia fails to meet its commitments on forest law enforcement and governance.",mistral-3.5
2025-0259,197545,Against,0.85,"Bogdan Rzońca is a member of the European Conservatives and Reformists (ECR) group, which generally opposes EU agreements perceived as overly restrictive or burdensome on trade. As a Polish MEP, he has historically supported economic pragmatism and may view the termination of the VPA as unnecessary, given Liberia's progress in forest governance.",mistral-3.5
2025-0259,197549,For,0.9,"Markéta Gregorová is a member of the Czech Pirate Party, which strongly advocates for transparency, environmental sustainability, and ethical governance. She has consistently supported measures to combat illegal logging and promote fair trade practices, aligning with the goals of the EU–Liberia VPA termination if Liberia fails to meet its commitments.",mistral-3.5
2025-0259,197552,For,0.75,"Veronika Vrecionová, a Czech MEP from the Civic Democratic Party (ODS), typically aligns with conservative and free-market positions but has shown support for environmental governance when tied to trade agreements. The EU-Liberia VPA aims to combat illegal logging, and ODS has historically backed EU trade deals with sustainability clauses, though with skepticism toward excessive regulation.",mistral-3.5
2025-0259,197553,Against,0.85,"Beata Szydło, a member of Poland's Law and Justice (PiS) party, has historically opposed EU interventions that limit national sovereignty or impose external governance standards. She is likely to vote against terminating the agreement, as it aligns with her party's skepticism toward EU-led environmental or trade regulations that could be seen as overreach.",mistral-3.5
2025-0259,197556,Against,0.85,"Ivan David, a Czech MEP from the Freedom and Direct Democracy (SPD) party, is known for his Eurosceptic and nationalist stance, often opposing EU interventions in third countries. He has consistently voted against agreements perceived as expanding EU influence or imposing regulatory burdens, which aligns with opposing the termination of this agreement.",mistral-3.5
2025-0259,197557,For,0.85,"Christophe Grudler is a member of Renew Europe, which generally supports environmental and trade agreements that promote sustainability and good governance. As a French MEP, he has historically aligned with EU positions on enforcing environmental standards in trade partnerships, including forestry agreements.",mistral-3.5
2025-0259,197558,For,0.85,"Asger Christensen, a Danish MEP from the Renew Europe group, has consistently supported environmental and sustainability initiatives, including forest protection and legal timber trade. The termination of the EU-Liberia VPA aligns with his stance on enforcing strong governance and environmental standards in trade agreements.",mistral-3.5
2025-0259,197572,Against,0.85,"Anna Zalewska is a member of Poland's Law and Justice (PiS) party, which generally supports strong national sovereignty and is skeptical of EU interventions in trade or environmental agreements. She has previously opposed measures perceived as limiting economic partnerships or imposing external governance standards.",mistral-3.5
2025-0259,197573,For,0.95,"Kira Marie Peter-Hansen is a Green MEP from Denmark, part of the Greens/EFA group, which strongly advocates for environmental protection, sustainable forestry, and climate action. The EU–Liberia VPA aims to combat illegal logging, and her party's track record supports strict enforcement of such agreements to uphold environmental standards.",mistral-3.5
2025-0259,197574,For,0.95,"Damien Carême is a Green MEP with a strong record on environmental and climate issues, including deforestation and sustainable trade. He has consistently supported measures to enforce environmental governance and combat illegal logging, aligning with the Greens/EFA group's stance on terminating agreements that fail to uphold these standards.",mistral-3.5
2025-0259,197577,Against,0.85,"Gilles Boyer, a member of the Renew Europe group (formerly ALDE), typically supports free trade agreements and international cooperation. The EU-Liberia VPA aims to combat illegal logging and promote sustainable forestry, aligning with broader EU environmental and trade goals, which Boyer's centrist, pro-EU stance would likely favor. Terminating it would contradict his party's general support for such partnerships.",mistral-3.5
2025-0259,197578,Against,0.9,"Silvia Sardone is a member of Lega (ID group), which generally opposes EU agreements perceived as limiting national sovereignty or imposing external governance. She has consistently voted against EU trade and environmental agreements that involve third countries, prioritizing national interests and skepticism toward EU-led initiatives.",mistral-3.5
2025-0259,197579,Against,0.85,"Klára Dobrev is a member of the Progressive Alliance of Socialists and Democrats (S&D) in the European Parliament, which generally supports international cooperation and sustainable development agreements. The EU–Liberia VPA aims to combat illegal logging and promote legal timber trade, aligning with S&D's environmental and trade priorities, making a vote against termination likely.",mistral-3.5
2025-0259,197580,For,0.9,"Isabella Tovaglieri, as a member of the Greens/EFA group, has consistently supported environmental and sustainability initiatives, including strong forest governance and anti-deforestation measures. The termination of the EU–Liberia VPA aligns with her party's stance on enforcing strict compliance with environmental and trade agreements.",mistral-3.5
2025-0259,197581,For,0.85,"Stéphanie Yon-Courtin is a Renew Europe MEP from France, known for her strong pro-environment and pro-sustainability positions. She has consistently supported EU measures to combat illegal logging and promote ethical trade, aligning with the goal of terminating agreements that fail to uphold forest governance standards.",mistral-3.5
2025-0259,197589,For,0.85,"Laurence Farreng, a French MEP from the Renew Europe group, has consistently supported environmental sustainability and trade agreements that enforce strong governance and human rights standards. The EU-Liberia VPA aims to combat illegal logging, aligning with her past support for similar initiatives in the European Parliament.",mistral-3.5
2025-0259,197591,For,0.85,"Irene Tinagli is a member of the Progressive Alliance of Socialists and Democrats (S&D) group, which generally supports strong environmental and governance standards. The EU-Liberia VPA aims to combat illegal logging, aligning with her party's emphasis on sustainability and ethical trade.",mistral-3.5
2025-0259,197606,Against,0.85,"Javier Zarzalejos, a Spanish MEP from the European People's Party (EPP), has historically supported strong EU trade agreements and economic partnerships, including those with African nations. The EPP generally favors maintaining such agreements to uphold economic and geopolitical stability, and Zarzalejos' voting record aligns with this stance.",mistral-3.5
2025-0259,197607,Against,0.85,"Pietro Fiocchi is a member of the European Conservatives and Reformists (ECR) group, which generally opposes measures perceived as overly restrictive on trade or economic partnerships. As a conservative MEP, he is likely to prioritize economic interests and stability in EU-Liberia relations over environmental or governance concerns in this context.",mistral-3.5
2025-0259,197618,For,0.85,"Elisabetta Gualmini is a member of the Progressive Alliance of Socialists and Democrats (S&D) group, which generally supports strong environmental and sustainability policies. The EU-Liberia VPA aims to combat illegal logging, and S&D MEPs typically back measures that enforce environmental governance and trade sustainability.",mistral-3.5
2025-0259,197621,Against,0.85,"Juan Ignacio Zoido Álvarez is a member of the European People's Party (EPP), which generally supports trade agreements and economic cooperation. As a conservative MEP, he is likely to oppose terminating partnerships that could disrupt trade or economic ties, especially with developing nations like Liberia.",mistral-3.5
2025-0259,197623,Against,0.85,"Thierry Mariani, a member of the French right-wing party Les Républicains (EPP Group), has historically supported strong trade agreements and economic cooperation, including with African nations. He is likely to oppose terminating the EU-Liberia VPA, as it aligns with his pro-business and pro-trade stance, and may view it as a tool for maintaining economic ties.",mistral-3.5
2025-0259,197624,For,0.85,"Ivars Ijabs, a Latvian MEP from the Renew Europe group, has consistently supported environmental and trade governance measures. As a member of the Development and Environment committees, he has advocated for sustainable forestry and strong EU partnerships, making a vote in favor of terminating the agreement due to Liberia's non-compliance likely.",mistral-3.5
2025-0259,197627,Against,0.9,"Virginie Joron is a member of the National Rally (RN) in France, a party known for its Eurosceptic and nationalist stance. She has consistently opposed EU trade agreements that she perceives as undermining national sovereignty or benefiting non-EU partners at the expense of European interests. Terminating such an agreement aligns with her party's broader skepticism of international cooperation frameworks.",mistral-3.5
2025-0259,197628,Against,0.85,"Jean-Paul Garraud is a member of the far-right National Rally (RN) in France, which typically opposes EU agreements perceived as undermining national sovereignty or economic interests. The RN has historically been skeptical of trade deals and environmental regulations that could restrict French or European industries.",mistral-3.5
2025-0259,197636,For,0.85,"Ioan-Rareş Bogdan is a member of the European People's Party (EPP), which generally supports strong environmental and trade governance frameworks. As a Romanian MEP, he has previously backed EU measures to combat illegal logging and promote sustainable forestry, aligning with the EPP's stance on enforcing such agreements.",mistral-3.5
2025-0259,197646,Against,0.85,"Mircea-Gheorghe Hava is a member of the EPP (European People's Party) and has historically supported trade agreements and economic cooperation, including those with third countries. The EPP generally favors maintaining such agreements to support economic stability and partnerships, making a vote against termination likely.",mistral-3.5
2025-0259,197647,For,0.85,"Dan-Ştefan Motreanu is a member of the EPP (European People's Party) and has consistently supported EU measures to combat illegal logging and promote sustainable forestry. The EPP generally backs agreements that enforce environmental and governance standards, and terminating a non-compliant VPA aligns with this stance.",mistral-3.5
2025-0259,197648,Against,0.85,"Alexander Bernhuber is a member of the Austrian People's Party (ÖVP), part of the EPP Group, which generally supports trade agreements and economic cooperation. The EU-Liberia VPA aims to combat illegal logging, but Bernhuber's party tends to prioritize economic stability and trade relations over environmental or governance concerns in such contexts.",mistral-3.5
2025-0259,197649,Against,0.85,"Gheorghe Falcă is a member of the European Conservatives and Reformists (ECR) group, which generally supports free trade agreements and economic partnerships. As a Romanian MEP, he has historically aligned with positions favoring economic cooperation and may view the termination of the EU-Liberia VPA as counterproductive to trade relations.",mistral-3.5
2025-0259,197652,For,0.85,"Angelika Winzig is a member of the Austrian People's Party (ÖVP), part of the EPP Group, which generally supports strong EU environmental and trade governance. The EPP has historically backed measures to combat illegal logging and promote sustainable forestry, aligning with the goals of the FLEGT initiative.",mistral-3.5
2025-0259,197653,Against,0.85,"Claudiu Manda, a Romanian MEP from the EPP group, typically supports EU trade agreements and economic partnerships, especially those promoting governance and sustainable development. Terminating the EU-Liberia VPA would disrupt trade ties and contradict his party's pro-integration and pro-business stance.",mistral-3.5
2025-0259,197655,Against,0.85,"Cristian Terheş is a member of the ECR Group, which generally opposes EU interventions that could restrict trade or impose regulatory burdens on partner countries. His voting record shows skepticism toward EU environmental agreements that may limit economic freedoms or national sovereignty.",mistral-3.5
2025-0259,197658,For,0.85,"Dragoş Benea is a member of the Renew Europe group, which generally supports strong environmental and governance standards. Romania, as an EU member, has shown commitment to combating illegal logging, and Benea's voting record aligns with pro-sustainability and anti-corruption measures, making a 'For' vote likely.",mistral-3.5
2025-0259,197662,Against,0.85,"Vangelis Meimarakis, a conservative MEP from Greece (New Democracy party), typically aligns with centre-right positions that prioritize economic and trade stability. The EU-Liberia VPA aims to combat illegal logging, but his party often opposes measures perceived as overly restrictive on trade or economic partnerships. Given his party's historical stance, he would likely oppose terminating the agreement.",mistral-3.5
2025-0259,197670,For,0.9,"Andreas Schieder is a member of the Socialists and Democrats (S&D) group in the European Parliament, which generally supports strong environmental and governance standards. The EU-Liberia VPA aims to combat illegal logging, aligning with S&D's priorities on sustainable development and ethical trade.",mistral-3.5
2025-0259,197672,For,0.85,"Eugen Tomac, a member of the European People's Party (EPP) from Romania, generally supports strong EU governance and compliance mechanisms. The EPP has historically backed measures to enforce environmental and trade agreements, including those addressing illegal logging and sustainable forestry, aligning with the goal of terminating non-compliant partnerships.",mistral-3.5
2025-0259,197677,Against,0.85,"Günther Sidl is a member of the Freedom Party of Austria (FPÖ), which generally opposes EU agreements perceived as overreach or interference in national sovereignty. The FPÖ has historically been skeptical of environmental trade agreements, prioritizing economic and national interests over global governance mechanisms.",mistral-3.5
2025-0259,197679,Against,0.85,"Isabel Benjumea Benjumea is a member of the European People's Party (EPP) and has consistently supported trade agreements and economic cooperation. The EPP generally favors maintaining partnerships that promote economic growth and stability, even in the face of governance concerns, unless there are severe violations. Terminating the agreement would likely be seen as counterproductive to EU-Liberia relations and trade interests.",mistral-3.5
2025-0259,197682,For,0.85,"Hannes Heide is a member of the Austrian Social Democratic Party (SPÖ) and part of the S&D group in the European Parliament, which generally supports environmental and sustainability initiatives. The EU-Liberia VPA aims to combat illegal logging, aligning with S&D's stance on climate action and responsible trade.",mistral-3.5
2025-0259,197684,For,0.95,"Pernando Barrena Arza is a member of the European United Left/Nordic Green Left (GUE/NGL) group, which strongly advocates for environmental protection, sustainable development, and human rights. The termination of the EU-Liberia VPA aligns with his party's stance on holding partner countries accountable for illegal logging and governance failures.",mistral-3.5
2025-0259,197687,Against,0.9,"Philippe Olivier is a member of the far-right National Rally (RN) in France, which generally opposes EU trade agreements that impose external governance standards, viewing them as infringements on national sovereignty. His party has historically criticized EU forestry and environmental regulations as overly bureaucratic and harmful to economic interests.",mistral-3.5
2025-0259,197690,For,0.85,"André Rougé, a French MEP from the Renew Europe group, has consistently supported environmental and trade governance measures. The EU–Liberia VPA aims to combat illegal logging, aligning with his pro-sustainability and pro-EU regulatory stance.",mistral-3.5
2025-0259,197691,For,0.85,"Mathilde Androuët is a member of the National Rally (RN) in France, a party with strong eurosceptic and nationalist tendencies. She has consistently opposed EU trade agreements that she perceives as undermining national sovereignty or failing to enforce strict environmental and governance standards. The termination of the EU-Liberia VPA aligns with her party's critical stance on such agreements.",mistral-3.5
2025-0259,197694,For,0.95,"Raphaël Glucksmann, a progressive MEP from France (Place Publique/PS), strongly advocates for human rights, environmental sustainability, and ethical trade. The EU-Liberia VPA aims to combat illegal logging and promote sustainable forest management, aligning with his known positions on climate action and global governance. He has previously supported similar initiatives to enforce environmental and social standards in trade agreements.",mistral-3.5
2025-0259,197697,For,0.95,"Aurore Lalucq is a member of the Greens/EFA group, which strongly advocates for environmental protection, sustainable forestry, and ethical trade practices. She has consistently supported measures to combat illegal logging and promote governance in timber trade agreements.",mistral-3.5
2025-0259,197699,For,0.85,"Elena Kountoura is a member of SYRIZA, a left-wing party in Greece, which generally supports environmental protection and sustainable development. The EU-Liberia VPA aims to combat illegal logging, aligning with SYRIZA's stance on environmental and trade justice.",mistral-3.5
2025-0259,197701,Against,0.85,"Konstantinos Arvanitis, a Greek MEP from the far-right Golden Dawn party, has historically opposed EU agreements that impose external governance or trade restrictions, viewing them as infringements on national sovereignty. His party's eurosceptic stance and preference for bilateral over multilateral agreements suggest opposition to terminating this EU-Liberia partnership.",mistral-3.5
2025-0259,197702,For,0.9,"Lina Gálvez is a Spanish MEP from the Progressive Alliance of Socialists and Democrats (S&D) group, which generally supports strong environmental and sustainability policies. She has a record of advocating for climate action and ethical trade practices, aligning with the termination of agreements that fail to uphold forest governance standards.",mistral-3.5
2025-0259,197711,For,0.85,"Dolors Montserrat is a member of the European People's Party (EPP), which generally supports strong EU environmental and governance standards. As a Spanish MEP, she has historically aligned with EU policies promoting sustainable trade and forest protection, making her likely to support terminating agreements that fail to meet these standards.",mistral-3.5
2025-0259,197718,For,0.9,"Nicolás González Casares is a member of the Progressive Alliance of Socialists and Democrats (S&D) in the European Parliament, which generally supports environmental protection and sustainable trade agreements. The EU-Liberia VPA aims to combat illegal logging, aligning with S&D's priorities on climate action and ethical governance.",mistral-3.5
2025-0259,197719,For,0.85,"Cristina Maestre is a member of the S&D Group (Progressive Alliance of Socialists and Democrats), which generally supports strong environmental and governance standards. The EU-Liberia VPA aims to combat illegal logging, aligning with S&D's priorities on sustainability and ethical trade.",mistral-3.5
2025-0259,197721,For,0.9,"César Luena is a member of the Progressive Alliance of Socialists and Democrats (S&D) in the European Parliament, which generally supports strong environmental and sustainability policies. The EU–Liberia Voluntary Partnership Agreement aims to combat illegal logging, and S&D MEPs typically back measures that enforce environmental governance and trade regulations.",mistral-3.5
2025-0259,197722,For,0.9,"Nacho Sánchez Amor is a Spanish MEP from the Progressive Alliance of Socialists and Democrats (S&D) group, which generally supports strong environmental and governance standards. The EU-Liberia VPA aims to combat illegal logging, aligning with S&D's priorities on sustainable development and human rights.",mistral-3.5
2025-0259,197734,For,0.85,"Lefteris Nikolaou-Alavanos is a member of SYRIZA, a left-wing party in Greece with strong environmental and anti-exploitation stances. He has consistently supported measures to combat illegal logging and promote sustainable trade, aligning with the EU's FLEGT initiative. Termination of the agreement would likely be seen as a necessary step to address governance failures in Liberia's timber trade.",mistral-3.5
2025-0259,197738,For,0.85,"Lídia Pereira is a member of the European People's Party (EPP), which generally supports strong governance, sustainability, and legal frameworks in trade agreements. The EU–Liberia VPA aims to combat illegal logging, aligning with EPP's emphasis on environmental protection and rule of law. Pereira has previously voted in favor of similar measures promoting sustainable trade and accountability.",mistral-3.5
2025-0259,197763,Against,0.9,"Milan Uhrík is a member of Kotlebovci – ĽSNS, a far-right party in Slovakia with strong nationalist and eurosceptic tendencies. He has consistently opposed EU agreements that involve cooperation with non-EU countries, particularly those perceived as limiting national sovereignty or involving environmental regulations. The termination of the EU-Liberia VPA aligns with his party's skepticism toward such international frameworks.",mistral-3.5
2025-0259,197769,For,0.85,"Michal Wiezik is a member of the Renew Europe group and the Slovak party Progresívne Slovensko, which generally supports environmental sustainability and good governance. The termination of the EU-Liberia VPA aligns with concerns over illegal logging and weak enforcement, which he has previously advocated against in similar contexts.",mistral-3.5
2025-0259,197770,For,0.85,"Martin Hojsík is a member of the Progressive Slovakia party, part of the Renew Europe group, which generally supports environmental sustainability and good governance. He has a history of advocating for strong EU environmental policies, including forest protection, making it likely he would support terminating the agreement if Liberia fails to meet its commitments.",mistral-3.5
2025-0259,197772,For,0.95,"Tineke Strik is a member of the Greens/EFA group, which strongly advocates for environmental protection, sustainable forestry, and human rights. She has consistently supported measures to combat illegal logging and promote ethical trade agreements, aligning with the termination of agreements that fail to meet these standards.",mistral-3.5
2025-0259,197773,Against,0.85,"Bert-Jan Ruissen is a member of the European Conservatives and Reformists (ECR) group and the Dutch SGP party, which generally opposes EU interventions that could restrict trade or impose regulatory burdens. He has consistently voted against measures perceived as overreach by the EU in economic or trade matters, including agreements that limit national sovereignty or economic freedoms.",mistral-3.5
2025-0259,197780,For,0.85,"Bart Groothuis is a member of the Renew Europe group and the Dutch VVD party, which generally supports free trade and strong governance frameworks. The EU-Liberia VPA aims to combat illegal logging, aligning with his party's emphasis on sustainable development and rule of law. His voting record shows support for similar trade and environmental agreements.",mistral-3.5
2025-0259,197781,For,0.85,"Malik Azmani, a member of the Renew Europe group and the Dutch VVD party, has consistently supported strong environmental and trade governance measures. The VVD advocates for sustainable development and compliance with international agreements, making it likely he would support terminating the agreement if Liberia fails to meet its obligations.",mistral-3.5
2025-0259,197782,For,0.85,"Mohammed Chahim is a member of the Progressive Alliance of Socialists and Democrats (S&D) in the European Parliament, which generally supports strong environmental and sustainability policies. The termination of the EU-Liberia VPA aligns with S&D's stance on enforcing robust forest governance and combating illegal logging, as seen in his past voting record on similar environmental and trade-related resolutions.",mistral-3.5
2025-0259,197784,For,0.85,"Susana Solís Pérez is a member of Renew Europe, which generally supports strong environmental and governance standards. The EU-Liberia VPA aims to combat illegal logging, aligning with her party's emphasis on sustainability and rule of law.",mistral-3.5
2025-0259,197786,Against,0.85,"Susanna Ceccardi is a member of the far-right Lega party in Italy, which often opposes EU agreements perceived as limiting national sovereignty or imposing external governance. The EU-Liberia VPA is a trade and environmental agreement, and her party typically resists such multilateral frameworks, especially those tied to climate or sustainability policies.",mistral-3.5
2025-0259,197794,For,0.9,"Chiara Gemma, as a member of the Greens/EFA group, has consistently supported environmental and sustainability measures, including strong forest governance and anti-deforestation policies. The termination of the EU-Liberia VPA aligns with her party's stance on enforcing stricter compliance with environmental and trade standards.",mistral-3.5
2025-0259,197795,Against,0.85,"Mario Furore, as a member of the far-right Lega party in Italy, typically opposes EU agreements perceived as limiting national sovereignty or imposing external governance standards. Lega has historically been critical of environmental and trade agreements that involve non-EU countries, viewing them as potential threats to Italian economic interests.",mistral-3.5
2025-0259,197800,For,0.85,"Eero Heinäluoma, a member of the Finnish Social Democratic Party (SDP), has consistently supported EU initiatives on environmental protection and sustainable trade. The SDP aligns with progressive policies on forest governance and illegal logging, making a 'For' vote likely to terminate the agreement if Liberia fails to meet its obligations.",mistral-3.5
2025-0259,197802,For,0.9,"Ville Niinistö, a member of the Greens/EFA group, has consistently supported environmental and sustainability policies, including strong forest governance and anti-deforestation measures. The termination of the EU-Liberia VPA aligns with his party's stance on enforcing strict environmental and trade standards.",mistral-3.5
2025-0259,197810,Against,0.85,"Nils Ušakovs, a Latvian MEP from the Progressive Alliance of Socialists and Democrats (S&D), typically supports international cooperation and sustainable development. The EU–Liberia VPA aims to combat illegal logging and promote good governance, aligning with S&D's pro-sustainability and pro-partnership stance, making a vote against termination likely.",mistral-3.5
2025-0259,197818,For,0.85,"Billy Kelleher is a member of Fianna Fáil, a centrist party in Ireland that generally supports EU trade agreements but prioritizes sustainability and human rights. As a former Minister for Trade, he has advocated for ethical trade practices, and Ireland's strong stance on environmental governance aligns with terminating agreements that fail to enforce forest law compliance.",mistral-3.5
2025-0259,197820,Against,0.85,"Nicola Procaccini is a member of the European Conservatives and Reformists (ECR) group, which generally opposes EU agreements that impose strict environmental or governance conditions on third countries, viewing them as overly bureaucratic or infringing on sovereignty. As a conservative MEP, he is likely to prioritize economic interests and trade flexibility over environmental enforcement in this case.",mistral-3.5
2025-0259,197824,For,0.85,"Giuseppe Milazzo, as a member of the Italian Democratic Party (PD) and part of the S&D group in the European Parliament, typically supports environmental and sustainability initiatives. The EU-Liberia VPA aims to combat illegal logging, aligning with S&D's priorities on climate action and sustainable trade.",mistral-3.5
2025-0259,197825,Against,0.85,"Raffaele Stancanelli, a member of the European Conservatives and Reformists (ECR) group, typically aligns with positions that prioritize economic interests and sovereignty over environmental or governance agreements. The ECR has historically opposed or scrutinized EU trade agreements that impose strict regulatory frameworks, favoring less restrictive trade policies.",mistral-3.5
2025-0259,197829,Against,0.85,"Jorge Buxadé Villalba is a member of Vox, a right-wing populist party in Spain with eurosceptic tendencies. Vox often opposes EU agreements perceived as limiting national sovereignty or imposing external governance, particularly in economic or environmental matters. This aligns with a likely opposition to terminating a trade agreement that may be seen as beneficial for Spanish or EU economic interests.",mistral-3.5
2025-0259,197831,Against,0.85,"Hermann Tertsch is a member of Vox, a far-right Spanish party with strong eurosceptic and nationalist tendencies. He has consistently opposed EU agreements that involve cooperation with non-EU countries, particularly those in Africa, and has criticized the EU's environmental and trade policies as overreach. This aligns with voting against terminating the agreement, as it would likely be seen as a rejection of EU interference in sovereign matters.",mistral-3.5
2025-0259,197832,For,0.9,"Diana Riba i Giner is a member of the Greens/EFA group, which strongly advocates for environmental protection, sustainable forestry, and ethical trade practices. The termination of the EU-Liberia VPA aligns with her party's stance on enforcing stricter governance and combating illegal logging.",mistral-3.5
2025-0259,197839,Against,0.85,"Radan Kanev, a Bulgarian MEP from the EPP group, has consistently supported EU trade agreements and economic cooperation, particularly those aimed at fostering partnerships with developing countries. He is unlikely to support terminating the EU-Liberia VPA, as it aligns with his pro-trade and pro-cooperation stance.",mistral-3.5
2025-0259,197840,For,0.85,"Rasa Juknevičienė, a member of the European People's Party (EPP), has consistently supported strong EU forest governance and sustainable trade policies. As a former Lithuanian Minister of Defence and active MEP, she aligns with EPP's stance on enforcing legal and sustainable timber trade, making a 'For' vote likely to terminate the agreement if Liberia fails to comply with FLEGT standards.",mistral-3.5
2025-0259,197841,For,0.9,"Liudas Mažylis, a Lithuanian MEP from the Greens/EFA group, has consistently supported environmental and sustainability initiatives. The termination of the EU-Liberia VPA aligns with his party's stance on enforcing strict forest governance and combating illegal logging, which are key priorities for the Greens.",mistral-3.5
2025-0259,197842,For,0.85,"Elena Yoncheva, a Bulgarian MEP from the Progressive Alliance of Socialists and Democrats (S&D), has consistently supported environmental sustainability and strong governance in trade agreements. The S&D group typically advocates for robust enforcement of environmental and human rights standards in EU partnerships, making her likely to support terminating the agreement if Liberia fails to meet these criteria.",mistral-3.5
2025-0259,197845,Against,0.85,"Tsvetelina Penkova, a Bulgarian MEP from the centre-right EPP group, has consistently supported trade agreements and economic partnerships, including those with third countries. She has also emphasized the importance of maintaining stable international relations, which aligns with opposing the termination of the EU-Liberia VPA.",mistral-3.5
2025-0259,197863,For,0.85,"Maria Walsh, as a member of the European People's Party (EPP) and a former Fine Gael MEP, has consistently supported EU policies promoting sustainability, good governance, and ethical trade. The termination of the EU-Liberia VPA aligns with her stance on enforcing environmental and trade standards, particularly given Liberia's reported non-compliance with the agreement.",mistral-3.5
2025-0259,197870,For,0.95,"Kim Van Sparrentak is a Green MEP with a strong focus on environmental and climate policies. She has consistently supported measures to combat deforestation and illegal logging, aligning with the Greens/EFA group's stance on enforcing sustainable forestry practices and trade agreements.",mistral-3.5
2025-0259,198073,For,0.85,"Anna-Maja Henriksson is a member of the Swedish People's Party in Finland, which aligns with the Renew Europe group in the European Parliament. Renew Europe generally supports strong environmental and governance standards, including measures to combat illegal logging and promote sustainable forestry. Given her party's progressive stance on climate and trade, she would likely support terminating the agreement if Liberia fails to meet its obligations.",mistral-3.5
2025-0259,198076,For,0.95,"Maria Ohisalo is a member of the Greens/EFA group, which strongly supports environmental and climate policies, including sustainable forestry and combating illegal logging. The termination of the EU-Liberia VPA aligns with her party's stance on enforcing strict environmental and governance standards in trade agreements.",mistral-3.5
2025-0259,198084,For,0.85,"Katri Kulmuni, a member of the Finnish Centre Party (ALDE), has consistently supported environmental sustainability and responsible trade agreements. The EU-Liberia VPA aims to combat illegal logging, aligning with her party's and her own emphasis on climate action and ethical governance.",mistral-3.5
2025-0259,198176,Against,0.9,"Roman Haider is a member of the Freedom Party of Austria (FPÖ), which generally opposes EU trade agreements that impose regulatory burdens or environmental conditions on non-EU countries. The FPÖ has historically been skeptical of EU forestry and environmental policies, viewing them as overreach. Haider's voting record aligns with this stance, often rejecting measures perceived as limiting economic freedom or sovereignty.",mistral-3.5
2025-0259,198183,For,0.85,"Mihai Tudose, a member of the Social Democratic Party (PSD) in Romania, generally aligns with pro-EU integration and environmental governance positions. The EU-Liberia VPA aims to combat illegal logging, which aligns with broader EU environmental and trade standards that PSD typically supports.",mistral-3.5
2025-0259,198373,Against,0.75,"Judita Laššáková is a member of the European Conservatives and Reformists (ECR) group, which generally supports trade agreements and economic cooperation. As a Slovak MEP, she has not publicly opposed FLEGT agreements, but her party's alignment with conservative and pro-business stances suggests she would likely oppose terminating a trade agreement without strong justification.",mistral-3.5
2025-0259,198490,Against,0.85,"Emmanouil Fragkos is a member of the European Conservatives and Reformists (ECR) group, which generally opposes measures perceived as undermining economic partnerships or imposing restrictive trade conditions. As a Greek MEP, he may also prioritize maintaining trade stability, especially in sectors like timber, where Greece has limited direct interests but supports broader EU economic cooperation.",mistral-3.5
2025-0259,199941,For,0.85,"Marianne Vind, as a Danish MEP, is likely aligned with the Social Democrats or similar progressive parties, which prioritize environmental sustainability and ethical trade. The termination of the EU-Liberia VPA due to governance or enforcement failures would align with her expected support for strong environmental and human rights standards in trade agreements.",mistral-3.5
2025-0259,200345,For,0.85,"Pierre-Romain Thionnet is a member of the Renew Europe group, which generally supports strong environmental and governance standards. The EU-Liberia VPA aims to combat illegal logging, aligning with his party's emphasis on sustainability and ethical trade practices.",mistral-3.5
2025-0259,201945,For,0.9,"Virginijus Sinkevičius, a member of the Renew Europe group and Lithuania's former Environment Minister, has consistently supported strong EU environmental and climate policies, including measures to combat illegal logging and promote sustainable forestry. The termination of the EU-Liberia VPA aligns with his advocacy for robust enforcement of environmental agreements.",mistral-3.5
2025-0259,202036,For,0.85,"Sunčana Glavak, a member of the Croatian Democratic Union (HDZ) and the European People's Party (EPP), has historically supported EU trade agreements and environmental governance. The EPP generally backs measures to ensure sustainable forestry and legal compliance in trade partnerships, aligning with this vote to terminate the agreement if Liberia fails to meet its obligations.",mistral-3.5
2025-0259,202073,For,0.9,"Marc Angel is a member of the S&D Group, which generally supports environmental and sustainability initiatives. The EU-Liberia VPA aims to combat illegal logging, aligning with his party's focus on climate action and ethical trade. His voting record shows consistent support for such agreements.",mistral-3.5
2025-0259,204129,Against,0.85,"Nikolina Brnjac, a member of the European Conservatives and Reformists (ECR) group, typically supports free trade agreements and economic cooperation. She has shown a tendency to oppose measures that could disrupt trade relations or impose additional regulatory burdens, which aligns with voting against terminating the EU-Liberia VPA.",mistral-3.5
