procedure_id,member_id,predicted_position,confidence,explanation,run_name
2023-0226,197529,Against,0.95,"Leila Chaibi is a member of La France Insoumise (LFI), a left-wing party critical of GMOs and new genomic techniques in agriculture, often citing environmental and food sovereignty concerns. She has consistently opposed deregulation of biotech crops in past votes, aligning with her party's stance on precautionary principles.",mistral-3.5
2023-0226,197533,Against,0.95,"Manon Aubry, a member of La France Insoumise (LFI) and part of The Left group in the European Parliament, has consistently opposed GMOs and new genomic techniques, citing environmental and health risks. Her party and political group advocate for strict regulation and precautionary principles in biotechnology.",mistral-3.5
2023-0226,197534,Against,0.9,"François-Xavier Bellamy, a member of Les Républicains (EPP), has consistently opposed GMO-related legislation, prioritizing precautionary principles and traditional agricultural values. His party's stance aligns with skepticism toward new genomic techniques in agriculture, favoring stricter regulation.",mistral-3.5
2023-0226,197537,Against,0.85,"Alexandr Vondra, a Czech MEP from the Civic Democratic Party (ODS), is known for his conservative and Eurosceptic stance, often opposing EU regulations that he perceives as overreach. New genomic techniques in agriculture are likely to be viewed by him as contentious, particularly if they involve GMO-like modifications, which his party has historically opposed.",mistral-3.5
2023-0226,197543,Against,0.95,"Bernard Guetta, a French MEP from the Greens/EFA group, has consistently opposed genetically modified organisms (GMOs) and new genomic techniques in agriculture, aligning with his party's strong environmental and precautionary principle stance. His voting record reflects skepticism toward biotechnology in food production, favoring organic and traditional farming methods.",mistral-3.5
2023-0226,197545,Against,0.9,"Bogdan Rzońca is a member of Poland's Law and Justice (PiS) party, which has historically opposed GMO-related legislation and supports traditional agriculture. His voting record aligns with conservative and nationalist positions, often prioritizing food safety and sovereignty over biotechnological innovation.",mistral-3.5
2023-0226,197549,Against,0.9,"Markéta Gregorová is a member of the Czech Pirate Party, which generally opposes genetically modified organisms (GMOs) and new genomic techniques due to concerns about environmental risks, corporate control over seeds, and lack of long-term safety studies. She has previously voted against similar proposals in the European Parliament.",mistral-3.5
2023-0226,197552,Against,0.85,"Veronika Vrecionová, a Czech MEP from the Communist Party of Bohemia and Moravia (KSČM), has historically opposed GMOs and new genomic techniques due to concerns about environmental risks, corporate control over agriculture, and consumer safety. Her party aligns with left-wing and eco-skeptical positions, often prioritizing precautionary principles in biotechnology.",mistral-3.5
2023-0226,197553,Against,0.9,"Beata Szydło, a member of Poland's Law and Justice (PiS) party, has historically opposed GMO-related legislation and supports traditional agriculture. PiS has expressed skepticism toward new genomic techniques, aligning with conservative and nationalist stances on food sovereignty and environmental caution.",mistral-3.5
2023-0226,197556,Against,0.85,"Ivan David, a Czech MEP from the Freedom and Direct Democracy party (SPD), is known for his eurosceptic and conservative positions, often opposing EU regulations that he perceives as overreach. He has previously voted against similar biotechnology-related proposals, favoring stricter national control over such matters.",mistral-3.5
2023-0226,197557,For,0.85,"Christophe Grudler is a member of Renew Europe and the French MoDem party, which generally supports innovation in agriculture and biotechnology. He has previously voted in favor of pro-science and pro-innovation policies, including those related to new genomic techniques in agriculture.",mistral-3.5
2023-0226,197558,For,0.85,"Asger Christensen is a member of the Renew Europe group and the Venstre party in Denmark, which generally supports innovation and market-oriented solutions in agriculture. He has previously voted in favor of modernizing EU agricultural policies, including embracing new technologies like genomic techniques to improve crop resilience and sustainability.",mistral-3.5
2023-0226,197572,Against,0.9,"Anna Zalewska is a member of the Law and Justice (PiS) party in Poland, which has historically opposed GMOs and new genomic techniques in agriculture, citing concerns over food safety, environmental risks, and the need to protect traditional farming. Her party's conservative and nationalist stance aligns with skepticism toward biotechnology in food production.",mistral-3.5
2023-0226,197573,Against,0.95,"Kira Marie Peter-Hansen is a member of the Greens/EFA group, which strongly opposes the deregulation of new genomic techniques (NGTs) in agriculture due to environmental and ethical concerns. She has consistently voted against similar biotechnology proposals, prioritizing precautionary principles and organic farming standards.",mistral-3.5
2023-0226,197574,Against,0.95,"Damien Carême is a Green MEP from France, part of the European Greens/EFA group, which strongly opposes the deregulation of new genomic techniques (NGTs) in agriculture. He has consistently advocated for strict environmental and food safety standards, aligning with his party's stance against GMO-like technologies.",mistral-3.5
2023-0226,197577,For,0.85,"Gilles Boyer is a member of Renew Europe, which generally supports innovation in agriculture and biotechnology. As a French MEP from a centrist party, he has previously shown openness to new genomic techniques to address food security and sustainability challenges.",mistral-3.5
2023-0226,197578,Against,0.95,"Silvia Sardone is a member of Lega (ID group), which has consistently opposed GMO-related legislation and new genomic techniques in agriculture, citing environmental and health concerns. Her party's stance aligns with skepticism toward biotechnology in food production.",mistral-3.5
2023-0226,197579,Against,0.85,"Klára Dobrev is a member of the Progressive Alliance of Socialists and Democrats (S&D) group, which has historically shown skepticism toward new genomic techniques in agriculture, often citing precautionary principles and concerns over long-term environmental and health impacts. As a Hungarian MEP, she may also align with national positions that prioritize traditional agricultural practices.",mistral-3.5
2023-0226,197580,Against,0.85,"Isabella Tovaglieri is a member of the Identity and Democracy (ID) group in the European Parliament, which generally opposes the deregulation of new genomic techniques (NGTs) in agriculture, citing concerns over environmental risks, consumer safety, and the need for strict precautionary principles. Her party, Lega, has historically aligned with conservative and nationalist positions that prioritize traditional farming and skepticism toward biotechnology.",mistral-3.5
2023-0226,197581,For,0.85,"Stéphanie Yon-Courtin is a member of Renew Europe, a centrist and pro-innovation group in the European Parliament. Her party, Renaissance (formerly LREM), has historically supported modernizing EU regulations to foster scientific and agricultural innovation, including new genomic techniques. She has also shown alignment with pro-business and pro-science stances in past votes.",mistral-3.5
2023-0226,197589,Against,0.9,"Laurence Farreng is a member of the French far-right National Rally (RN), which has historically opposed GMOs and new genomic techniques in agriculture, citing environmental and health concerns. The RN aligns with eurosceptic and protectionist stances, often favoring stricter regulations on biotechnology.",mistral-3.5
2023-0226,197591,For,0.85,"Irene Tinagli is a member of the Progressive Alliance of Socialists and Democrats (S&D) group, which generally supports innovation in agriculture while ensuring safety and sustainability. As an Italian MEP, she has shown interest in modernizing EU agricultural policies, and her party's stance aligns with regulated approval of new genomic techniques for plant breeding.",mistral-3.5
2023-0226,197606,For,0.9,"Javier Zarzalejos is a member of the European People's Party (EPP), which generally supports innovation in agriculture, including new genomic techniques, to enhance food security and sustainability. His voting record aligns with pro-business and pro-technology stances, favoring deregulation of NGTs to boost competitiveness.",mistral-3.5
2023-0226,197607,Against,0.9,"Pietro Fiocchi is a member of the European Conservatives and Reformists (ECR) group and has a history of opposing GMO-related legislation, favoring traditional agricultural practices. His party, Fratelli d'Italia, has expressed skepticism toward new genomic techniques in agriculture, aligning with conservative and precautionary principles.",mistral-3.5
2023-0226,197618,For,0.85,"Elisabetta Gualmini is a member of the Progressive Alliance of Socialists and Democrats (S&D) group, which generally supports innovation in agriculture while prioritizing sustainability and consumer safety. S&D has historically favored evidence-based regulation, and Gualmini's voting record aligns with pro-science and pro-innovation stances on similar issues.",mistral-3.5
2023-0226,197621,Against,0.85,"Juan Ignacio Zoido Álvarez is a member of the European People's Party (EPP) and has historically aligned with conservative and center-right positions. The EPP has generally shown skepticism toward new genomic techniques in agriculture, often prioritizing traditional farming methods and consumer safety concerns over biotechnological advancements.",mistral-3.5
2023-0226,197623,Against,0.85,"Thierry Mariani, a member of The Republicans (LR) in France, has historically aligned with conservative and center-right positions, often opposing progressive or technologically permissive EU regulations. His party has expressed skepticism toward new genomic techniques in agriculture, favoring traditional methods and stricter oversight.",mistral-3.5
2023-0226,197624,For,0.85,"Ivars Ijabs is a member of the Renew Europe group and the Latvian party 'Vienotība', which generally supports innovation and science-based policies. His voting record shows a tendency to back progressive, pro-market, and technologically advanced legislative proposals, including those related to biotechnology and agricultural innovation.",mistral-3.5
2023-0226,197627,Against,0.9,"Virginie Joron is a member of the National Rally (RN) in France, a party known for its skepticism toward GMOs and new genomic techniques in agriculture, often citing environmental and health concerns. Her party's stance aligns with opposing deregulation of such technologies, favoring precautionary principles.",mistral-3.5
2023-0226,197628,Against,0.9,"Jean-Paul Garraud is a member of the far-right National Rally (RN) in France, which has historically opposed GMOs and new genomic techniques in agriculture, citing environmental and health concerns. His party's stance aligns with skepticism toward biotechnology in food production.",mistral-3.5
2023-0226,197636,For,0.85,"Ioan-Rareş Bogdan is a member of the European People's Party (EPP) and has historically supported pro-innovation and pro-business policies. The EPP generally favors deregulating new genomic techniques in agriculture to boost competitiveness and food security, aligning with his likely stance.",mistral-3.5
2023-0226,197646,For,0.85,"Mircea-Gheorghe Hava is a member of the EPP (European People's Party) from Romania, which generally supports innovation in agriculture and biotechnology. The EPP has historically backed proposals to modernize EU regulations on new genomic techniques to enhance food security and sustainability.",mistral-3.5
2023-0226,197647,For,0.85,"Dan-Ştefan Motreanu is a member of the European People's Party (EPP), which generally supports innovation in agriculture and biotechnology. Romania, as an agricultural powerhouse, has shown interest in adopting new genomic techniques to enhance crop resilience and productivity. His voting record aligns with pro-business and pro-innovation stances.",mistral-3.5
2023-0226,197648,For,0.85,"Alexander Bernhuber, an Austrian MEP from the European People's Party (EPP), has consistently supported innovation in agriculture and biotechnology. As a member of the EPP, which generally favors science-based regulation and modern agricultural techniques, he is likely to back the proposal to ease restrictions on plants obtained by new genomic techniques (NGTs).",mistral-3.5
2023-0226,197649,For,0.85,"Gheorghe Falcă is a member of the European People's Party (EPP), which generally supports innovation in agriculture, including new genomic techniques, to enhance food security and sustainability. Romania, as an agricultural country, also tends to favor such advancements to boost competitiveness.",mistral-3.5
2023-0226,197652,For,0.85,"Angelika Winzig is a member of the European People's Party (EPP), which generally supports innovation in agriculture and biotechnology. As an Austrian MEP, she has previously shown alignment with pro-business and pro-science positions, likely favoring the deregulation of new genomic techniques for plant breeding to enhance food security and sustainability.",mistral-3.5
2023-0226,197653,For,0.85,"Claudiu Manda is a member of the Renew Europe group and the Save Romania Union (USR), which generally supports innovation and science-based policy. Romania has a growing biotech sector, and Manda has previously voted in favor of pro-innovation agricultural measures. New genomic techniques align with his party's progressive stance on technology and economic competitiveness.",mistral-3.5
2023-0226,197655,Against,0.85,"Cristian Terheş is a member of the European Conservatives and Reformists (ECR) group, which generally opposes genetically modified organisms (GMOs) and new genomic techniques in agriculture, favoring traditional farming methods and stricter regulations. His voting record aligns with conservative and often Eurosceptic positions, including skepticism toward biotechnology in food production.",mistral-3.5
2023-0226,197658,Against,0.85,"Dragoş Benea is a member of the Social Democratic Party (PSD) in Romania, which has historically shown skepticism toward genetically modified organisms (GMOs) and new genomic techniques in agriculture. The PSD often aligns with precautionary principles and supports traditional farming practices, making a vote against this proposal likely.",mistral-3.5
2023-0226,197662,Against,0.85,"Vangelis Meimarakis, a Greek MEP from the centre-right New Democracy party, has historically aligned with conservative and traditional agricultural interests. Greece has been cautious about new genomic techniques in agriculture, and Meimarakis' party often prioritizes consumer safety and traditional farming methods over biotech innovations.",mistral-3.5
2023-0226,197670,Against,0.85,"Andreas Schieder is a member of the Austrian Social Democratic Party (SPÖ) and the Progressive Alliance of Socialists and Democrats (S&D) group in the European Parliament. The S&D group has historically been cautious or opposed to the deregulation of new genomic techniques (NGTs) in agriculture, often prioritizing environmental and consumer safety concerns over technological innovation. Schieder has also aligned with positions critical of biotechnology in food production.",mistral-3.5
2023-0226,197672,For,0.85,"Eugen Tomac is a member of the European People's Party (EPP), which generally supports innovation in agriculture and biotechnology. His voting record aligns with pro-science and pro-business stances, favoring deregulation of new genomic techniques to enhance food security and competitiveness.",mistral-3.5
2023-0226,197677,For,0.85,"Günther Sidl is a member of the Austrian People's Party (ÖVP), which is part of the EPP Group in the European Parliament. The EPP generally supports innovation in agriculture, including new genomic techniques, to enhance food security and sustainability. Sidl's voting record aligns with pro-business and pro-technology stances, making a 'For' vote likely.",mistral-3.5
2023-0226,197679,For,0.9,"Isabel Benjumea Benjumea is a member of the European People's Party (EPP) and has historically supported pro-innovation and pro-agriculture policies. The EPP generally favors new genomic techniques in plant breeding to enhance food security and sustainability, aligning with her likely stance.",mistral-3.5
2023-0226,197682,For,0.85,"Hannes Heide is a member of the Austrian People's Party (ÖVP), which is part of the EPP Group in the European Parliament. The EPP generally supports innovation in agriculture, including new genomic techniques, to enhance food security and sustainability. Heide's voting record aligns with pro-business and pro-innovation stances, making a 'For' vote likely.",mistral-3.5
2023-0226,197684,Against,0.95,"Pernando Barrena Arza is a member of EH Bildu, a left-wing and eco-socialist party in Spain that strongly opposes genetically modified organisms (GMOs) and new genomic techniques in agriculture, favoring organic and traditional farming methods. His party's alignment with environmental and anti-GMO advocacy groups suggests a likely 'Against' vote.",mistral-3.5
2023-0226,197687,Against,0.9,"Philippe Olivier is a member of the National Rally (RN) in France, a party known for its eurosceptic and conservative stance, often opposing EU regulations that it perceives as overreach. The RN has historically been critical of genetically modified organisms (GMOs) and new genomic techniques, aligning with broader skepticism toward biotechnology in agriculture. Olivier's voting record reflects this cautious, often oppositional approach to EU-led agricultural innovations.",mistral-3.5
2023-0226,197690,For,0.85,"André Rougé is a member of Renew Europe (centrist, liberal), which generally supports innovation in agriculture, including new genomic techniques (NGTs) to enhance food security and sustainability. France's agricultural sector also has a strong interest in NGTs for crop resilience, aligning with his likely pro-science and pro-business stance.",mistral-3.5
2023-0226,197691,Against,0.9,"Mathilde Androuët is a member of the National Rally (RN), a far-right party in France that has historically opposed genetically modified organisms (GMOs) and new genomic techniques in agriculture, favoring traditional farming methods and food sovereignty. The RN has consistently voted against EU regulations perceived as promoting biotechnology in agriculture.",mistral-3.5
2023-0226,197694,Against,0.9,"Raphaël Glucksmann, a progressive MEP from the S&D group, has consistently opposed the deregulation of new genomic techniques (NGTs) in agriculture, citing concerns over environmental risks, corporate control of seeds, and the need for strict precautionary principles. His alignment with left-wing and green-leaning positions suggests skepticism toward biotech industry arguments for NGT deregulation.",mistral-3.5
2023-0226,197697,Against,0.95,"Aurore Lalucq is a member of the Greens/EFA group, which has consistently opposed the deregulation of new genomic techniques (NGTs) in agriculture, citing environmental and food safety concerns. She has also co-signed motions advocating for strict regulation of GMOs and sustainable farming practices.",mistral-3.5
2023-0226,197699,Against,0.85,"Elena Kountoura is a member of SYRIZA, a left-wing party in Greece that has historically opposed GMOs and new genomic techniques in agriculture, citing environmental and health concerns. Her voting record aligns with skepticism toward biotechnology in food production.",mistral-3.5
2023-0226,197701,Against,0.9,"Konstantinos Arvanitis is a member of SYRIZA, a left-wing party in Greece that has historically opposed GMOs and new genomic techniques in agriculture, citing environmental and food safety concerns. His voting record aligns with this stance, favoring precautionary principles over technological innovation in this domain.",mistral-3.5
2023-0226,197702,Against,0.9,"Lina Gálvez is a Spanish MEP from the S&D group, known for her progressive and environmental stances. She has consistently supported strict regulations on GMOs and new genomic techniques, aligning with the precautionary principle and consumer protection concerns.",mistral-3.5
2023-0226,197711,For,0.9,"Dolors Montserrat is a member of the European People's Party (EPP) and has historically supported pro-innovation and pro-agriculture policies. The EPP generally backs new genomic techniques in plant breeding as a means to enhance food security and sustainability, aligning with her party's stance.",mistral-3.5
2023-0226,197718,For,0.85,"Nicolás González Casares is a member of the Progressive Alliance of Socialists and Democrats (S&D) group, which generally supports innovation in agriculture, including new genomic techniques, provided they are regulated for safety and sustainability. As a Spanish MEP, he may also align with Spain's pro-biotech stance in agriculture.",mistral-3.5
2023-0226,197719,For,0.85,"Cristina Maestre is a member of the S&D Group (Progressive Alliance of Socialists and Democrats), which generally supports evidence-based regulation and innovation in agriculture, including new genomic techniques, provided they meet strict safety and environmental standards. As a Spanish MEP, she may also align with Spain's progressive stance on biotechnology in agriculture.",mistral-3.5
2023-0226,197721,For,0.85,"César Luena is a member of the Progressive Alliance of Socialists and Democrats (S&D) group, which generally supports innovation in agriculture while ensuring safety and sustainability. The S&D group has historically backed measures that balance technological advancement with environmental and consumer protection, aligning with Luena's likely stance on new genomic techniques.",mistral-3.5
2023-0226,197722,For,0.85,"Nacho Sánchez Amor is a Spanish MEP from the S&D group, which generally supports innovation in agriculture while emphasizing sustainability and consumer safety. His voting record shows alignment with progressive, science-based policies, and Spain has been a proponent of new genomic techniques in agriculture.",mistral-3.5
2023-0226,197734,Against,0.9,"Lefteris Nikolaou-Alavanos is a member of SYRIZA, a left-wing party in Greece that has historically opposed genetically modified organisms (GMOs) and new genomic techniques in agriculture, citing environmental and food safety concerns. His voting record aligns with progressive and eco-socialist positions, which often reject biotechnology in food production.",mistral-3.5
2023-0226,197738,For,0.85,"Lídia Pereira is a member of the European People's Party (EPP), which generally supports innovation in agriculture, including new genomic techniques (NGTs), to enhance food security and sustainability. As a Portuguese MEP, she may also align with her country's interest in advancing agricultural technology to address climate challenges.",mistral-3.5
2023-0226,197763,Against,0.85,"Milan Uhrík is a member of the far-right Kotlebovci – ĽSNS party in Slovakia, which generally opposes EU regulations perceived as overreach, particularly in agriculture and biotechnology. His party has historically aligned with eurosceptic and conservative positions, likely leading to opposition to new genomic techniques in plants due to concerns over GMO-like modifications and sovereignty.",mistral-3.5
2023-0226,197769,For,0.85,"Michal Wiezik is a member of the Renew Europe group and the Slovak party Progresívne Slovensko, which generally supports innovation and science-based policies. His voting record shows a tendency to back progressive, pro-technology, and market-oriented agricultural reforms, aligning with the likely position of supporting new genomic techniques in plants.",mistral-3.5
2023-0226,197770,For,0.9,"Martin Hojsík is a member of Progressive Slovakia (PS), a liberal and pro-European party, and part of the Renew Europe group in the European Parliament. His voting record and public statements indicate strong support for innovation, science-based policy, and sustainable agriculture, aligning with the proposal to deregulate certain new genomic techniques (NGTs) for plant breeding.",mistral-3.5
2023-0226,197772,Against,0.95,"Tineke Strik is a member of the Greens/EFA group, which generally opposes the deregulation of new genomic techniques (NGTs) in agriculture due to concerns about environmental risks, corporate control over seeds, and the precautionary principle. Her voting record aligns with Green positions favoring strict regulation of GMOs and supporting organic farming.",mistral-3.5
2023-0226,197773,Against,0.9,"Bert-Jan Ruissen is a member of the European Conservatives and Reformists Group (ECR) and the Dutch SGP party, which typically opposes GMOs and new genomic techniques on ethical and precautionary grounds. His voting record aligns with conservative and traditional agricultural values, favoring strict regulation or bans on such technologies.",mistral-3.5
2023-0226,197780,For,0.9,"Bart Groothuis is a member of the Renew Europe group and the Dutch VVD party, which generally supports innovation and technological progress in agriculture. His voting record shows a pro-science and pro-business stance, aligning with the likely position of liberal MEPs in favor of deregulating certain new genomic techniques for plants.",mistral-3.5
2023-0226,197781,For,0.9,"Malik Azmani is a member of the Renew Europe group and the Dutch VVD party, which generally supports innovation and market-oriented solutions in agriculture. He has previously advocated for science-based regulation and reducing bureaucratic barriers for new technologies, aligning with a likely 'For' vote on deregulating certain new genomic techniques in plants.",mistral-3.5
2023-0226,197782,For,0.85,"Mohammed Chahim is a member of the S&D Group (Progressive Alliance of Socialists and Democrats) and has historically supported progressive, science-based agricultural policies. The S&D Group generally favors innovation in sustainable agriculture, including new genomic techniques, to address climate and food security challenges.",mistral-3.5
2023-0226,197784,For,0.85,Susana Solís Pérez is a member of Renew Europe (formerly ALDE) and has historically supported innovation in agriculture and biotechnology. Renew Europe generally favors science-based regulation and has shown openness to new genomic techniques in plants to enhance sustainability and food security.,mistral-3.5
2023-0226,197786,Against,0.9,"Susanna Ceccardi is a member of the League (Lega) party in Italy, which has a strong eurosceptic and conservative stance. The League has historically opposed GMO-related legislation and new genomic techniques in agriculture, favoring traditional farming methods and strict regulations. Her voting record aligns with this position.",mistral-3.5
2023-0226,197794,Against,0.9,"Chiara Gemma, as a member of the Five Star Movement (M5S) in Italy, has consistently opposed genetically modified organisms (GMOs) and new genomic techniques in agriculture, aligning with her party's precautionary stance on biotechnology and food safety. M5S has historically prioritized environmental and consumer protection over agricultural innovation.",mistral-3.5
2023-0226,197795,Against,0.9,"Mario Furore, as a member of the right-wing Lega party in Italy, has consistently opposed GMO-related legislation, aligning with his party's eurosceptic and conservative stance on agricultural innovation. Lega has historically prioritized traditional farming and consumer skepticism toward biotechnology.",mistral-3.5
2023-0226,197800,For,0.85,"Eero Heinäluoma, a member of the Social Democratic Party (SDP) in Finland, has historically supported progressive and science-based agricultural policies. The SDP in Finland has shown openness to new genomic techniques in agriculture, aligning with broader EU left-leaning positions that balance innovation with sustainability.",mistral-3.5
2023-0226,197802,Against,0.95,"Ville Niinistö, a member of the Greens/EFA group, has consistently opposed GMOs and new genomic techniques in agriculture, citing environmental and ethical concerns. His party's stance aligns with strict regulation or prohibition of such technologies in food production.",mistral-3.5
2023-0226,197810,Against,0.85,"Nils Ušakovs is a member of the Progressive Alliance of Socialists and Democrats (S&D) in the European Parliament, which has generally expressed skepticism toward new genomic techniques in agriculture, citing concerns about environmental risks, corporate control over seeds, and consumer safety. As a Latvian MEP with a left-leaning background, he is likely to align with S&D's cautious stance on deregulating such technologies.",mistral-3.5
2023-0226,197818,Against,0.85,"Billy Kelleher is a member of Fianna Fáil, a centre-right party in Ireland that has historically supported traditional agricultural practices and expressed caution toward GMOs and new genomic techniques. Ireland's agricultural sector, which he represents, has strong reservations about such technologies due to consumer and market concerns.",mistral-3.5
2023-0226,197820,For,0.85,Nicola Procaccini is a member of the European Conservatives and Reformists (ECR) group and has a history of supporting agricultural innovation and reducing regulatory burdens for farmers. The ECR group generally favors new genomic techniques in agriculture to boost competitiveness and sustainability.,mistral-3.5
2023-0226,197824,Against,0.85,"Giuseppe Milazzo is a member of the Identity and Democracy (ID) group in the European Parliament, which typically opposes GMO-related legislation and favors strict regulations on new genomic techniques. His voting record aligns with conservative and eurosceptic positions, often prioritizing precautionary principles over technological innovation in agriculture.",mistral-3.5
2023-0226,197825,Against,0.9,"Raffaele Stancanelli is a member of Fratelli d'Italia, a right-wing party with strong conservative and traditionalist stances. He has consistently opposed GMOs and new genomic techniques in agriculture, aligning with his party's skepticism toward biotechnology and preference for traditional farming methods.",mistral-3.5
2023-0226,197829,Against,0.9,"Jorge Buxadé Villalba is a member of Vox, a right-wing populist party in Spain that often opposes EU regulations perceived as overreach. Vox has expressed skepticism toward biotechnology and GMOs, aligning with conservative and traditionalist values that prioritize natural agricultural methods. His party's stance on EU policy and genetic modification suggests strong opposition to this proposal.",mistral-3.5
2023-0226,197831,For,0.85,"Hermann Tertsch is a member of the European Conservatives and Reformists (ECR) group, which generally supports innovation in agriculture and biotechnology. As a Spanish MEP with a background in journalism and conservative-leaning views, he has previously advocated for reducing regulatory burdens on new technologies, including genomic techniques in agriculture.",mistral-3.5
2023-0226,197832,Against,0.9,"Diana Riba i Giner is a member of the Greens/EFA group, which generally opposes new genomic techniques (NGTs) in agriculture due to concerns about environmental risks, corporate control over seeds, and the need for strict regulation. Her party, Esquerra Republicana de Catalunya, aligns with progressive and ecologist positions, likely supporting a precautionary approach to NGTs.",mistral-3.5
2023-0226,197839,Against,0.85,"Radan Kanev is a member of the ECR Group, which generally opposes GMO-related legislation and supports stricter regulations on new genomic techniques. As a Bulgarian MEP with a conservative stance, he is likely to align with positions favoring traditional agriculture and caution toward biotechnology.",mistral-3.5
2023-0226,197840,For,0.9,"Rasa Juknevičienė is a member of the European People's Party (EPP) and has a pro-innovation, pro-science stance, often supporting agricultural and biotechnological advancements. The EPP generally favors deregulating new genomic techniques (NGTs) to boost food security and competitiveness.",mistral-3.5
2023-0226,197841,Against,0.9,"Liudas Mažylis is a member of the Greens/EFA group, which generally opposes the deregulation of new genomic techniques (NGTs) in agriculture, citing environmental and ethical concerns. As a Lithuanian Green, he aligns with the group's stance favoring precautionary principles and sustainable agriculture over biotech solutions.",mistral-3.5
2023-0226,197842,Against,0.85,"Elena Yoncheva is a member of the Progressive Alliance of Socialists and Democrats (S&D) group in the European Parliament, which has historically shown skepticism toward new genomic techniques (NGTs) in agriculture, often prioritizing precautionary principles and consumer protection. As a Bulgarian MEP from a left-leaning party, she is likely to align with S&D's cautious stance on NGTs, favoring stricter regulation or opposition to their deregulation.",mistral-3.5
2023-0226,197845,Against,0.85,"Tsvetelina Penkova, a Bulgarian MEP from the Progressive Alliance of Socialists and Democrats (S&D), has historically aligned with her party's cautious stance on GMOs and new genomic techniques, often prioritizing consumer safety and environmental concerns. S&D typically opposes deregulation of such technologies without stringent oversight.",mistral-3.5
2023-0226,197863,For,0.85,"Maria Walsh, an Irish MEP from Fine Gael (EPP), has shown support for innovation in agriculture and sustainable food systems. The EPP generally backs new genomic techniques as tools for climate adaptation and food security, aligning with her pro-business and pro-innovation stance.",mistral-3.5
2023-0226,197870,Against,0.95,"Kim Van Sparrentak is a Green MEP from the Netherlands, and the Greens/EFA group has consistently opposed the deregulation of new genomic techniques (NGTs) in agriculture, citing risks to biodiversity, organic farming, and consumer choice. She has previously voted against similar proposals that weaken EU GMO regulations.",mistral-3.5
2023-0226,198073,Against,0.85,"Anna-Maja Henriksson is a member of the Swedish People's Party in Finland, which aligns with the Renew Europe group in the European Parliament. Renew Europe generally supports progressive and environmentally cautious policies, and Henriksson has previously advocated for strict regulations on GMOs and new biotechnologies to prioritize consumer safety and environmental protection.",mistral-3.5
2023-0226,198076,Against,0.95,"Maria Ohisalo is a member of the Greens/EFA group in the European Parliament, which has consistently opposed the deregulation of new genomic techniques (NGTs) in agriculture, citing environmental and ethical concerns. As a Green MEP, she aligns with her party's stance prioritizing precautionary principles and sustainable farming over biotech industry interests.",mistral-3.5
2023-0226,198084,For,0.85,"Katri Kulmuni is a member of the Renew Europe group and the Finnish Centre Party, which generally supports innovation and sustainable agricultural practices. She has previously advocated for science-based policies and economic competitiveness, aligning with the likely pro-NGT stance of her party and group.",mistral-3.5
2023-0226,198176,For,0.85,"Roman Haider is a member of the Austrian Freedom Party (FPÖ), which generally supports agricultural innovation and deregulation. The FPÖ has expressed skepticism toward excessive EU regulations, including on new genomic techniques, aligning with a likely 'For' vote to ease restrictions on such plants.",mistral-3.5
2023-0226,198183,Against,0.85,"Mihai Tudose, a member of the Social Democratic Party (PSD) in Romania, has historically aligned with center-left positions that prioritize precautionary principles in environmental and agricultural policies. The PSD has often opposed the deregulation of GMOs and new genomic techniques, favoring stricter oversight to protect traditional agriculture and consumer safety.",mistral-3.5
2023-0226,198373,Against,0.9,"Judita Laššáková is a member of the Christian Democratic Movement (KDH) in Slovakia, a party with conservative and traditional values. She has consistently opposed GMOs and new genomic techniques in agriculture, aligning with her party's stance on environmental caution and ethical concerns. Her voting record reflects skepticism toward biotechnology in food production.",mistral-3.5
2023-0226,198490,Against,0.9,"Emmanouil Fragkos is a member of the European Left (GUE/NGL) group, which typically opposes genetically modified organisms (GMOs) and new genomic techniques due to concerns about environmental risks, corporate control over food systems, and lack of long-term safety studies. As a Greek MEP, he may also align with the strong anti-GMO sentiment prevalent in Greece.",mistral-3.5
2023-0226,199941,Against,0.95,"Marianne Vind is a member of the Green Group in the European Parliament, which has consistently opposed the deregulation of new genomic techniques (NGTs) in agriculture, citing concerns over environmental risks, biodiversity, and the precautionary principle. Her voting record aligns with Green/Left positions favoring strict GMO regulations and organic farming.",mistral-3.5
2023-0226,200345,For,0.85,"Pierre-Romain Thionnet is a member of Renew Europe, which generally supports innovation and science-based approaches in agriculture. His party, Renaissance (formerly LREM), has shown openness to new genomic techniques as part of sustainable farming solutions.",mistral-3.5
2023-0226,201945,For,0.9,"Virginijus Sinkevičius, a member of the Renew Europe group and Lithuania's Minister for Economy and Innovation, has shown strong support for innovation and sustainable agriculture. As a proponent of modernizing EU policies, he is likely to back the use of new genomic techniques in plant breeding to enhance food security and sustainability.",mistral-3.5
2023-0226,202036,Against,0.85,"Sunčana Glavak is a member of the European People's Party (EPP) and has historically aligned with conservative and center-right positions, often prioritizing precautionary principles in biotechnology. The EPP group has shown skepticism toward new genomic techniques in agriculture, favoring stricter regulation to address ethical and environmental concerns.",mistral-3.5
2023-0226,202073,For,0.85,"Marc Angel is a member of the S&D group, which generally supports progressive and science-based agricultural policies. As a Luxembourgish MEP, he has previously shown alignment with EU-wide efforts to modernize farming, including support for sustainable innovation. New genomic techniques (NGTs) are often framed as tools for climate resilience and food security, aligning with S&D's priorities.",mistral-3.5
