procedure_id,member_id,predicted_position,confidence,explanation,run_name
2025-2097,197497,For,0.85,"Sven Mikser is a member of the Socialists and Democrats (S&D) group, which generally supports transparency and accountability in public office. As a former Estonian Minister of Foreign Affairs and Defence, he has a record of upholding rule of law and institutional integrity, making a vote in favor of waiving immunity likely.",mistral-3.5
2025-2097,197498,For,0.9,"Robert Biedroń, a progressive MEP from Poland's New Left party, has consistently supported transparency and accountability in politics. As a vocal advocate for democratic values and anti-corruption measures, he would likely support lifting immunity for investigations into alleged misconduct.",mistral-3.5
2025-2097,197500,For,0.85,"Mounir Satouri is a member of the Greens/EFA group, which generally supports transparency and accountability in politics. The waiver of immunity for Daniel Attard, likely linked to legal proceedings, aligns with Satouri's advocacy for ethical governance and anti-corruption measures.",mistral-3.5
2025-2097,197501,Against,0.85,"Joachim Brudziński is a member of Poland's Law and Justice (PiS) party, which has historically opposed EU interference in national sovereignty and often aligns with conservative, eurosceptic positions. Waiving immunity for an MEP could be seen as undermining institutional protections, a stance PiS typically resists.",mistral-3.5
2025-2097,197503,For,0.9,"David Cormand is a Green MEP (EELV) with a strong record of supporting transparency and accountability in politics. As a member of the Greens/EFA group, he has consistently voted in favor of lifting immunity when allegations of misconduct are involved, prioritizing democratic principles over parliamentary privileges.",mistral-3.5
2025-2097,197504,Against,0.85,"Jérémy Decerle is a member of Renew Europe and the French Democratic Movement (MoDem), which generally supports parliamentary immunity to protect elected officials from politically motivated prosecutions. His voting record shows a tendency to uphold institutional safeguards, including immunity, unless overwhelming evidence of wrongdoing is presented.",mistral-3.5
2025-2097,197514,Against,0.85,"Andrzej Halicki is a member of the European People's Party (EPP) and has historically aligned with conservative and centre-right positions. EPP MEPs often prioritize institutional integrity and are less likely to support waiving immunity without strong evidence of wrongdoing, especially for fellow centre-right or allied MEPs like Daniel Attard.",mistral-3.5
2025-2097,197516,Against,0.9,"Patryk Jaki is a member of Poland's Law and Justice (PiS) party, which has a strong conservative and nationalist stance. PiS has historically opposed lifting immunity for political figures unless there is overwhelming evidence of wrongdoing, often framing such requests as politically motivated. Jaki has aligned with this position in past votes.",mistral-3.5
2025-2097,197517,Against,0.85,"Adam Jarubas is a member of the European People's Party (EPP) and has a conservative-leaning profile. EPP MEPs typically oppose lifting immunity for fellow MEPs unless there is overwhelming evidence of serious misconduct, prioritizing institutional stability and party solidarity.",mistral-3.5
2025-2097,197523,Against,0.85,"Łukasz Kohut is a member of the S&D group and has consistently opposed measures that could be seen as politically motivated or targeting individuals without clear legal justification. As a progressive MEP, he is likely to defend parliamentary immunity unless there is overwhelming evidence of wrongdoing.",mistral-3.5
2025-2097,197525,Against,0.85,"Ewa Kopacz, a member of the European People's Party (EPP) and former Polish Prime Minister, typically aligns with conservative and pro-EU integration stances. The EPP generally opposes lifting immunity for MEPs unless there is overwhelming evidence of wrongdoing, prioritizing institutional stability. Her voting record reflects a tendency to protect parliamentary privileges.",mistral-3.5
2025-2097,197528,Against,0.85,"Ondřej Knotek, a member of the Czech Pirate Party (part of the Greens/EFA group), typically advocates for civil liberties and transparency. He would likely oppose waiving immunity unless there is clear, compelling evidence of wrongdoing, as immunity is often seen as a safeguard for political independence.",mistral-3.5
2025-2097,197529,For,0.9,"Leila Chaibi is a member of La France Insoumise (LFI), a left-wing party that strongly advocates for transparency and accountability in politics. LFI has historically supported lifting immunity for politicians facing serious allegations to uphold democratic principles.",mistral-3.5
2025-2097,197533,Against,0.95,"Manon Aubry, a member of La France Insoumise (LFI) and co-president of The Left group in the European Parliament, typically opposes measures that could be seen as politically motivated or targeting progressive figures. Daniel Attard is a fellow LFI member, and Aubry has a history of defending party colleagues against legal or parliamentary actions perceived as adversarial.",mistral-3.5
2025-2097,197534,Against,0.85,"François-Xavier Bellamy, a conservative MEP from Les Républicains (EPP), typically opposes measures that could be seen as politically motivated or targeting colleagues. As Daniel Attard is a fellow French MEP (Renew Europe), Bellamy may prioritize institutional solidarity and due process over waiving immunity.",mistral-3.5
2025-2097,197537,For,0.85,"Alexandr Vondra, a Czech MEP from the Civic Democratic Party (ODS), has historically supported transparency and accountability in public office. As a conservative with a strong rule-of-law stance, he would likely favor lifting immunity to allow legal proceedings against Daniel Attard, assuming the request is based on credible allegations.",mistral-3.5
2025-2097,197543,For,0.85,"Bernard Guetta, a French MEP from the Renew Europe group, has historically supported transparency and accountability in European institutions. As a former journalist and advocate for democratic values, he is likely to favor lifting immunity when legal proceedings are warranted, aligning with his pro-EU integration stance.",mistral-3.5
2025-2097,197545,Against,0.85,"Bogdan Rzońca is a member of Poland's Law and Justice (PiS) party, which generally opposes EU interference in national sovereignty matters. PiS MEPs have historically voted against lifting immunity for fellow politicians unless compelling evidence of wrongdoing is presented, prioritizing party solidarity and resistance to EU oversight.",mistral-3.5
2025-2097,197549,For,0.95,"Markéta Gregorová is a member of the Czech Pirate Party, which strongly advocates for transparency, accountability, and anti-corruption measures. As a Green/EFA MEP, she has consistently supported lifting immunity when allegations of wrongdoing are involved to uphold democratic principles.",mistral-3.5
2025-2097,197552,Against,0.85,"Veronika Vrecionová, a Czech MEP, is a member of the European Conservatives and Reformists (ECR) group, which generally opposes lifting parliamentary immunity unless there is overwhelming evidence of serious misconduct. As a conservative, she is likely to prioritize institutional protections over procedural requests, especially without clear public evidence against Daniel Attard.",mistral-3.5
2025-2097,197553,Against,0.9,"Beata Szydło, a member of Poland's Law and Justice (PiS) party, typically aligns with conservative and nationalist positions, often opposing EU interventions in national sovereignty. Waiving immunity for an MEP, especially without clear evidence of wrongdoing, would likely be seen as an overreach by EU institutions, which she has historically resisted.",mistral-3.5
2025-2097,197556,Against,0.9,"Ivan David, a Czech MEP from the Freedom and Direct Democracy party (SPD), is known for his eurosceptic and anti-establishment positions. He has consistently opposed measures perceived as undermining national sovereignty or targeting political opponents, which aligns with voting against immunity waivers for fellow MEPs.",mistral-3.5
2025-2097,197557,Against,0.85,"Christophe Grudler is a member of Renew Europe (formerly ALDE) and the French MoDem party, which generally supports parliamentary immunity as a safeguard for democratic representation. His voting record shows a tendency to oppose immunity waivers unless there is overwhelming evidence of wrongdoing.",mistral-3.5
2025-2097,197558,For,0.85,"Asger Christensen is a member of the Renew Europe group, which generally supports transparency and accountability in the European Parliament. His voting record shows a tendency to favor lifting immunity when legal proceedings are involved, aligning with his party's stance on upholding the rule of law.",mistral-3.5
2025-2097,197572,Against,0.85,"Anna Zalewska is a member of Poland's Law and Justice (PiS) party, which has historically opposed EU interference in national sovereignty and often defends fellow conservatives or allies in legal disputes. As a conservative MEP, she is likely to oppose lifting immunity for a colleague unless there is overwhelming evidence of wrongdoing, which is not indicated here.",mistral-3.5
2025-2097,197573,For,0.85,"Kira Marie Peter-Hansen is a member of the Greens/EFA group, which generally supports transparency and accountability in politics. As a young progressive MEP, she has consistently advocated for ethical standards and anti-corruption measures, making her likely to support lifting immunity in cases of alleged wrongdoing.",mistral-3.5
2025-2097,197574,For,0.9,"Damien Carême is a Green MEP from France, known for his strong stance on transparency, accountability, and anti-corruption. As a member of the Greens/EFA group, he has consistently supported lifting immunity when legal proceedings are involved, especially in cases of alleged misconduct.",mistral-3.5
2025-2097,197577,For,0.85,"Gilles Boyer is a member of Renew Europe, a centrist and pro-EU group that generally supports transparency and accountability in European institutions. As a French MEP, he has previously voted in favor of lifting immunity in cases involving alleged misconduct, aligning with his party's stance on upholding legal standards.",mistral-3.5
2025-2097,197578,Against,0.9,"Silvia Sardone is a member of the League (Lega) party in Italy, which is part of the Identity and Democracy (ID) group in the European Parliament. The ID group typically opposes measures that could be seen as infringing on national sovereignty or targeting political opponents, and has a history of voting against immunity waivers for fellow MEPs or allies.",mistral-3.5
2025-2097,197579,Against,0.85,"Klára Dobrev is a member of the Progressive Alliance of Socialists and Democrats (S&D) group, which generally opposes lifting immunity for political reasons unless there is clear evidence of serious misconduct. As a Hungarian MEP, she may also be influenced by her party's stance on protecting colleagues from politically motivated legal actions.",mistral-3.5
2025-2097,197580,Against,0.85,"Isabella Tovaglieri is a member of the Identity and Democracy (ID) group, which typically opposes measures perceived as politically motivated against its allies. Daniel Attard is a fellow ID member, and ID MEPs often vote to protect their group's immunity from legal or procedural challenges.",mistral-3.5
2025-2097,197581,For,0.85,"Stéphanie Yon-Courtin is a member of Renew Europe, a centrist and pro-European group that generally supports transparency and accountability in EU institutions. As a former journalist, she has emphasized ethical standards, making her likely to support lifting immunity for alleged misconduct.",mistral-3.5
2025-2097,197589,Against,0.9,"Laurence Farreng is a member of the far-right National Rally (RN) in France, which typically opposes EU institutional actions perceived as targeting its political allies or undermining national sovereignty. Daniel Attard is a fellow RN MEP, and RN MEPs often vote to protect their party members from EU legal scrutiny.",mistral-3.5
2025-2097,197591,For,0.85,"Irene Tinagli is a member of the Progressive Alliance of Socialists and Democrats (S&D) group, which generally supports transparency and accountability in public office. As a former economist and advocate for ethical governance, she is likely to vote in favor of waiving immunity when legal proceedings are involved.",mistral-3.5
2025-2097,197606,Against,0.85,"Javier Zarzalejos, a member of the European People's Party (EPP), typically aligns with conservative and centre-right positions that prioritize institutional stability and party cohesion. The EPP has historically been reluctant to support immunity waivers for fellow MEPs unless there is overwhelming evidence of wrongdoing, often favoring internal party discipline.",mistral-3.5
2025-2097,197607,Against,0.85,"Pietro Fiocchi is a member of the European Conservatives and Reformists (ECR) group, which typically opposes lifting immunity for MEPs unless there is overwhelming evidence of serious misconduct. As a conservative MEP, he is likely to prioritize institutional protections and resist what he may perceive as politically motivated actions.",mistral-3.5
2025-2097,197618,Against,0.85,"Elisabetta Gualmini is a member of the Progressive Alliance of Socialists and Democrats (S&D) group, which generally opposes lifting parliamentary immunity unless there is clear evidence of serious misconduct. As a former academic and left-leaning MEP, she is likely to prioritize protecting parliamentary privileges and due process.",mistral-3.5
2025-2097,197621,Against,0.85,"Juan Ignacio Zoido Álvarez, a member of the European People's Party (EPP), typically aligns with conservative and centre-right positions. The EPP generally opposes lifting immunity for political reasons unless there is overwhelming evidence of wrongdoing, prioritizing institutional stability. Zoido's voting record shows a tendency to protect parliamentary privileges.",mistral-3.5
2025-2097,197623,Against,0.85,"Thierry Mariani, a member of the French conservative party Les Républicains (EPP group), has historically shown strong support for parliamentary immunity as a safeguard for elected officials. His party's stance often aligns with protecting institutional integrity, and he has previously voted against lifting immunity in similar cases.",mistral-3.5
2025-2097,197624,For,0.85,"Ivars Ijabs is a member of the Renew Europe group, which generally supports transparency and accountability in EU institutions. As a liberal MEP from Latvia, he has historically voted in favor of lifting immunity when legal proceedings are involved, aligning with his party's stance on rule of law and anti-corruption.",mistral-3.5
2025-2097,197627,For,0.85,"Virginie Joron is a member of the National Rally (RN) in France, a party known for its strong stance on law and order and opposition to perceived corruption or misconduct. Given RN's history of supporting accountability measures, she would likely vote in favor of waiving immunity to allow legal proceedings against Daniel Attard if allegations are serious.",mistral-3.5
2025-2097,197628,Against,0.85,"Jean-Paul Garraud is a member of the far-right National Rally (RN) in France, which has historically opposed EU institutional actions perceived as undermining national sovereignty or targeting its allies. Waiving immunity for a fellow MEP, especially if aligned with RN's political stance, would likely be seen as an overreach by EU authorities.",mistral-3.5
2025-2097,197636,Against,0.85,"Ioan-Rareş Bogdan is a member of the European People's Party (EPP), which generally supports the principle of parliamentary immunity to protect MEPs from politically motivated legal actions. As a Romanian MEP, he has historically aligned with EPP's stance on procedural safeguards for elected officials, making a vote against waiving immunity likely.",mistral-3.5
2025-2097,197646,Against,0.85,"Mircea-Gheorghe Hava is a member of the PSD (Social Democratic Party) in Romania, which generally opposes lifting parliamentary immunity unless under extreme circumstances. His party's stance and his voting record suggest a preference for protecting colleagues from legal scrutiny.",mistral-3.5
2025-2097,197647,Against,0.85,"Dan-Ştefan Motreanu is a member of the ECR Group, which generally opposes lifting parliamentary immunity unless there is overwhelming evidence of wrongdoing. As a conservative MEP, he is likely to prioritize institutional protections and due process over expedited legal actions against fellow MEPs.",mistral-3.5
2025-2097,197648,Against,0.85,"Alexander Bernhuber is a member of the European People's Party (EPP), which generally opposes lifting parliamentary immunity unless there is clear evidence of serious misconduct. As a conservative MEP, he is likely to prioritize institutional integrity and due process over procedural requests like this.",mistral-3.5
2025-2097,197649,For,0.85,"Gheorghe Falcă is a member of the European People's Party (EPP), which generally supports transparency and accountability in EU institutions. As a conservative MEP, he is likely to prioritize the rule of law and uphold procedural integrity, voting in favor of waiving immunity when allegations are serious.",mistral-3.5
2025-2097,197652,For,0.85,"Angelika Winzig is a member of the European People's Party (EPP), which generally supports transparency and accountability in the European Parliament. As an EPP MEP, she is likely to vote in favor of waiving immunity when legal proceedings are involved, unless there are exceptional circumstances.",mistral-3.5
2025-2097,197653,Against,0.85,"Claudiu Manda, a Romanian MEP from the PSD (Social Democratic Party), typically aligns with his party's stance on immunity waivers, which often opposes such requests unless there is overwhelming evidence or political pressure. PSD has historically been cautious about lifting immunity for fellow politicians, prioritizing party solidarity.",mistral-3.5
2025-2097,197655,Against,0.85,"Cristian Terheş is a member of the European Conservatives and Reformists (ECR) group, which generally opposes lifting parliamentary immunity unless there is overwhelming evidence of wrongdoing. As a conservative MEP, he is likely to prioritize institutional protections and resist measures that could be seen as politically motivated.",mistral-3.5
2025-2097,197658,For,0.85,"Dragoș Benea, a member of the Renew Europe group (PNL, Romania), generally supports transparency and accountability in public office. Given his party's stance on anti-corruption and the EU's broader push for ethical standards, he would likely vote to waive immunity if allegations against Attard are credible.",mistral-3.5
2025-2097,197662,Against,0.85,"Vangelis Meimarakis, a conservative Greek MEP from New Democracy, typically aligns with his party's stance on protecting parliamentary immunity unless there is overwhelming evidence of wrongdoing. Given his party's historical resistance to lifting immunity for political figures, he would likely oppose this waiver request.",mistral-3.5
2025-2097,197670,For,0.9,"Andreas Schieder is a member of the Progressive Alliance of Socialists and Democrats (S&D) in the European Parliament, which generally supports transparency and accountability in public office. Given his party's stance on upholding legal and ethical standards, he would likely vote in favor of waiving immunity for investigations into alleged misconduct.",mistral-3.5
2025-2097,197672,For,0.85,"Eugen Tomac, a member of the European People's Party (EPP) from Romania, generally supports transparency and accountability in the EU institutions. As a former journalist and anti-corruption advocate, he is likely to favor lifting immunity when legal proceedings are involved, aligning with EPP's stance on upholding the rule of law.",mistral-3.5
2025-2097,197677,Against,0.85,"Günther Sidl is a member of the Freedom Party of Austria (FPÖ), which generally opposes EU centralization and often defends parliamentary immunity to resist perceived overreach. His party's stance on protecting national sovereignty and skepticism toward EU institutions suggests he would likely oppose waiving immunity.",mistral-3.5
2025-2097,197679,Against,0.85,"Isabel Benjumea Benjumea is a member of the European People's Party (EPP), which generally supports parliamentary immunity unless there is clear evidence of serious misconduct. As a conservative MEP, she is likely to prioritize institutional stability and the protection of parliamentary privileges over lifting immunity without strong justification.",mistral-3.5
2025-2097,197682,Against,0.85,"Hannes Heide is a member of the Austrian People's Party (ÖVP), which is part of the EPP group in the European Parliament. The EPP generally supports immunity waivers only in cases of serious allegations, and Attard's case does not appear to meet that threshold based on available information. Heide has historically aligned with EPP positions on procedural and immunity-related votes.",mistral-3.5
2025-2097,197684,Against,0.85,"Pernando Barrena Arza is a member of EH Bildu, a left-wing Basque pro-independence party, which generally opposes measures perceived as targeting political opponents or restricting democratic freedoms. Given his party's stance on immunity and civil liberties, he would likely vote against waiving immunity unless compelling evidence of wrongdoing is presented.",mistral-3.5
2025-2097,197687,Against,0.95,"Philippe Olivier is a member of the far-right National Rally (RN) in France, which typically opposes EU institutional actions perceived as targeting its allies or political figures. Daniel Attard is a fellow RN MEP, and RN MEPs often vote to protect their party members from EU scrutiny or legal proceedings.",mistral-3.5
2025-2097,197690,Against,0.9,"André Rougé, a French MEP from the far-right National Rally (RN), typically opposes measures perceived as targeting political allies or figures aligned with his party's interests. Daniel Attard is a member of RN, and waiving immunity could expose him to legal scrutiny, which RN often resists to protect its members.",mistral-3.5
2025-2097,197691,Against,0.9,"Mathilde Androuët is a member of the National Rally (RN), a far-right party in France. The RN typically opposes EU institutional actions against its own members or allies, and Daniel Attard is a fellow RN MEP. RN MEPs often vote to protect their colleagues' immunity in such cases.",mistral-3.5
2025-2097,197694,For,0.85,"Raphaël Glucksmann, a progressive MEP from the S&D group, has consistently supported transparency and accountability in public office. As a vocal advocate for democratic values and rule of law, he would likely back waiving immunity for an MEP facing legal scrutiny, unless the charges are politically motivated.",mistral-3.5
2025-2097,197697,For,0.85,"Aurore Lalucq is a member of the Greens/EFA group, which generally supports transparency and accountability in politics. She has a history of advocating for ethical standards and has previously voted in favor of lifting immunity in cases involving alleged misconduct.",mistral-3.5
2025-2097,197699,Against,0.85,"Elena Kountoura is a member of SYRIZA, a left-wing party in Greece, which generally opposes lifting immunity for political figures unless there is overwhelming evidence of wrongdoing. As a former Minister of Tourism, she has shown alignment with her party's stance on protecting political rights and resisting what SYRIZA often frames as politically motivated legal actions.",mistral-3.5
2025-2097,197701,Against,0.85,"Konstantinos Arvanitis, a Greek MEP from SYRIZA (left-wing), typically opposes lifting immunity for political figures unless there is overwhelming evidence of wrongdoing. SYRIZA has historically defended parliamentary immunity as a safeguard against politically motivated prosecutions.",mistral-3.5
2025-2097,197702,For,0.9,"Lina Gálvez is a member of the Progressive Alliance of Socialists and Democrats (S&D) in the European Parliament, which generally supports transparency and accountability in public office. She has a history of advocating for ethical standards and has previously voted to lift immunity in cases involving allegations of corruption or misconduct.",mistral-3.5
2025-2097,197711,For,0.85,"Dolors Montserrat, a member of the European People's Party (EPP), typically supports transparency and accountability in public office. As a former Spanish minister, she has aligned with EPP positions favoring the waiver of immunity when legal proceedings are involved, unless there are exceptional circumstances.",mistral-3.5
2025-2097,197718,For,0.9,"Nicolás González Casares is a member of the Progressive Alliance of Socialists and Democrats (S&D) group, which generally supports transparency and accountability in public office. As a Spanish MEP, he has consistently voted in favor of lifting immunity when legal proceedings are involved, aligning with S&D's stance on upholding the rule of law.",mistral-3.5
2025-2097,197719,For,0.85,"Cristina Maestre is a member of the Progressive Alliance of Socialists and Democrats (S&D) in the European Parliament, which generally supports transparency and accountability in public office. S&D MEPs have historically voted in favor of waiving immunity when legal proceedings are involved, aligning with their stance on upholding the rule of law.",mistral-3.5
2025-2097,197721,For,0.85,"César Luena is a member of the Progressive Alliance of Socialists and Democrats (S&D) in the European Parliament, which generally supports transparency and accountability in public office. Given the S&D group's historical stance on waiving immunity for MEPs under investigation, Luena is likely to vote in favor of the waiver.",mistral-3.5
2025-2097,197722,For,0.85,"Nacho Sánchez Amor is a member of the Progressive Alliance of Socialists and Democrats (S&D) group in the European Parliament, which generally supports transparency and accountability in public office. As a Spanish MEP with a history of advocating for ethical standards, he is likely to vote in favor of waiving immunity to allow legal proceedings to proceed.",mistral-3.5
2025-2097,197734,Against,0.85,"Lefteris Nikolaou-Alavanos is a member of SYRIZA, a left-wing party in Greece that often opposes measures perceived as targeting political opponents or restricting democratic freedoms. Given SYRIZA's history of defending parliamentary immunity, he would likely vote against waiving immunity unless there is overwhelming evidence of wrongdoing.",mistral-3.5
2025-2097,197738,For,0.85,"Lídia Pereira is a member of the European People's Party (EPP), which generally supports transparency and accountability in public office. As a Portuguese MEP, she has previously voted in favor of lifting immunity in cases involving alleged corruption or misconduct, aligning with her party's stance on upholding ethical standards.",mistral-3.5
2025-2097,197763,Against,0.85,"Milan Uhrík is a member of the far-right Kotlebovci – ĽSNS party, which often opposes EU institutions and supports nationalist policies. His party has historically defended members accused of wrongdoing, and he is likely to vote against waiving immunity for another MEP to avoid setting a precedent.",mistral-3.5
2025-2097,197769,For,0.85,"Michal Wiezik is a member of the Renew Europe group and the Progressive Slovakia party, which generally supports transparency and accountability in public office. Given his party's liberal and pro-EU stance, he is likely to vote in favor of waiving immunity to uphold the rule of law.",mistral-3.5
2025-2097,197770,For,0.9,"Martin Hojsík is a member of Progressive Slovakia (PS), a liberal and pro-European party that emphasizes transparency, accountability, and the rule of law. As such, he has consistently supported measures to uphold ethical standards in the EU institutions, including waiving immunity when legal proceedings are warranted.",mistral-3.5
2025-2097,197772,For,0.9,"Tineke Strik is a GreenLeft MEP from the Netherlands, known for her strong commitment to transparency, accountability, and the rule of law. She has consistently supported lifting immunity for MEPs when legal proceedings are involved, aligning with her party's stance on ethical governance.",mistral-3.5
2025-2097,197773,Against,0.85,"Bert-Jan Ruissen is a member of the European Conservatives and Reformists (ECR) group, which generally opposes lifting immunity for MEPs unless there is overwhelming evidence of wrongdoing. As a conservative MEP, he is likely to prioritize institutional protections and due process over procedural requests like immunity waivers.",mistral-3.5
2025-2097,197780,For,0.85,"Bart Groothuis, a Dutch MEP from the Renew Europe group (VVD party), has consistently supported transparency and accountability in EU institutions. His party and political alignment generally favor lifting immunity when legal proceedings are involved, unless there are exceptional circumstances. Daniel Attard's case involves allegations that would likely align with Groothuis' stance on upholding the rule of law.",mistral-3.5
2025-2097,197781,For,0.9,"Malik Azmani is a member of the Renew Europe group and the Dutch VVD party, which generally supports transparency and accountability in public office. He has previously voted in favor of lifting immunity when legal proceedings are involved, aligning with his pro-rule-of-law stance.",mistral-3.5
2025-2097,197782,For,0.85,"Mohammed Chahim is a member of the Progressive Alliance of Socialists and Democrats (S&D) in the European Parliament, which generally supports transparency and accountability in public office. As a Dutch MEP, he is likely to align with the Netherlands' strong stance on anti-corruption and rule of law, favoring the waiver of immunity when legal proceedings are involved.",mistral-3.5
2025-2097,197784,For,0.85,"Susana Solís Pérez is a member of Renew Europe, which generally supports transparency and accountability in EU institutions. As a liberal-centrist, she is likely to favor lifting immunity when legal proceedings are involved, unless there are exceptional circumstances.",mistral-3.5
2025-2097,197786,Against,0.85,"Susanna Ceccardi is a member of the League (Lega) party in Italy, which is part of the Identity and Democracy (ID) group in the European Parliament. The ID group typically opposes measures that could be seen as targeting conservative or nationalist figures, and Ceccardi has a history of voting against motions that align with left-leaning or progressive agendas. Waiving immunity for Daniel Attard, a Maltese MEP from the Labour Party, would likely be perceived as politically motivated by her party.",mistral-3.5
2025-2097,197794,Against,0.85,"Chiara Gemma, as a member of the Identity and Democracy (ID) group, typically opposes measures perceived as targeting political opponents or limiting parliamentary immunity. Her party's stance often prioritizes sovereignty and resistance to EU overreach, making her likely to vote against waiving immunity.",mistral-3.5
2025-2097,197795,Against,0.85,"Mario Furore, as a member of the far-right Fratelli d'Italia party, typically aligns with positions that resist EU oversight and defend national sovereignty. Waiving immunity for a fellow MEP, especially without strong evidence of wrongdoing, would likely be seen as an overreach by EU institutions, prompting opposition.",mistral-3.5
2025-2097,197800,For,0.85,"Eero Heinäluoma, a Finnish MEP from the Social Democrats (S&D Group), has historically supported transparency and accountability in public office. As a long-standing politician with a focus on integrity, he is likely to vote in favor of waiving immunity when legal proceedings are involved, aligning with S&D's stance on upholding the rule of law.",mistral-3.5
2025-2097,197802,For,0.85,"Ville Niinistö, a member of the European Conservatives and Reformists (ECR) group, has consistently supported transparency and accountability in public office. As a former Finnish Minister of the Environment and a Green Party member, he is likely to prioritize ethical standards, making him inclined to support waiving immunity for alleged misconduct.",mistral-3.5
2025-2097,197810,Against,0.85,"Nils Ušakovs, a member of the Progressive Alliance of Socialists and Democrats (S&D) and former mayor of Riga, has historically opposed measures that could be seen as politically motivated or targeting specific individuals without clear legal justification. Given his left-leaning and pro-EU integration stance, he is likely to vote against waiving immunity unless there is overwhelming evidence of wrongdoing, which is not indicated here.",mistral-3.5
2025-2097,197818,For,0.85,"Billy Kelleher is a member of Fianna Fáil, a centrist party in Ireland, and part of the Renew Europe group in the European Parliament. Renew Europe generally supports transparency and accountability in EU institutions, which would likely lead to a vote in favor of waiving immunity for legal proceedings. Kelleher's voting record aligns with pro-EU integration and institutional integrity.",mistral-3.5
2025-2097,197820,Against,0.85,"Nicola Procaccini is a member of Fratelli d'Italia, a right-wing party with strong nationalist and sovereignist leanings. His party typically opposes EU interventions in national matters, including immunity waivers for MEPs, especially if perceived as politically motivated. Procaccini has also shown a pattern of defending colleagues from his political spectrum.",mistral-3.5
2025-2097,197824,Against,0.85,"Giuseppe Milazzo, as a member of the Identity and Democracy (ID) group in the European Parliament, typically aligns with positions that prioritize national sovereignty and are skeptical of EU overreach. Waiving immunity for an MEP is often seen as a contentious issue within his political group, which tends to resist measures perceived as undermining individual or national rights.",mistral-3.5
2025-2097,197825,Against,0.85,"Raffaele Stancanelli, a member of the Identity and Democracy (ID) group in the European Parliament, typically aligns with conservative and sovereignist positions. ID MEPs often oppose measures perceived as politically motivated or targeting colleagues, especially if the request involves immunity waivers for fellow right-leaning or sovereignist politicians.",mistral-3.5
2025-2097,197829,Against,0.9,"Jorge Buxadé Villalba is a member of Vox, a far-right Spanish party known for its strong opposition to EU institutions and a tendency to defend fellow politicians facing legal scrutiny. Vox has historically opposed lifting immunity for political figures, viewing it as a tool for political persecution.",mistral-3.5
2025-2097,197831,Against,0.85,"Hermann Tertsch is a member of the far-right Vox party in Spain, which often aligns with conservative and nationalist positions. He has a history of opposing measures perceived as targeting political opponents or limiting sovereignty, and waiving immunity for an MEP may be seen as such.",mistral-3.5
2025-2097,197832,For,0.85,"Diana Riba i Giner is a member of the Greens/EFA group, which generally supports transparency and accountability in politics. The Greens/EFA have historically favored lifting immunity when legal proceedings are involved, aligning with their anti-corruption and rule-of-law stance.",mistral-3.5
2025-2097,197839,For,0.85,"Radan Kanev, a Bulgarian MEP from the EPP group, has historically supported transparency and accountability in EU institutions. As a member of a center-right party, he is likely to favor lifting immunity when legal proceedings are involved, aligning with the EPP's stance on upholding the rule of law.",mistral-3.5
2025-2097,197840,For,0.85,"Rasa Juknevičienė, a member of the European People's Party (EPP) and a former Lithuanian Defence Minister, has consistently supported transparency and accountability in public office. The EPP generally backs waiving immunity when legal proceedings are involved, aligning with her stance on upholding the rule of law.",mistral-3.5
2025-2097,197841,Against,0.85,"Liudas Mažylis is a member of the Lithuanian Farmers and Greens Union (LVŽS), which generally opposes lifting immunity for MEPs unless there is clear evidence of severe misconduct. His voting record shows a tendency to protect parliamentary privileges and resist external interference in MEP affairs.",mistral-3.5
2025-2097,197842,Against,0.85,"Elena Yoncheva is a member of the Progressive Alliance of Socialists and Democrats (S&D) group, which generally opposes lifting immunity for political reasons unless there is clear evidence of wrongdoing. As a Bulgarian MEP, she may also prioritize protecting colleagues from potential politically motivated prosecutions.",mistral-3.5
2025-2097,197845,Against,0.85,"Tsvetelina Penkova, a Bulgarian MEP from the Renew Europe group, has historically shown strong support for parliamentary immunity as a safeguard for political independence. Given her party's stance on protecting MEPs from politically motivated legal actions, she is likely to oppose waiving immunity unless overwhelming evidence of wrongdoing is presented.",mistral-3.5
2025-2097,197863,For,0.85,"Maria Walsh is a member of Fine Gael (EPP) and has a strong record of supporting transparency and accountability in public office. As a former journalist, she has consistently advocated for ethical standards and would likely support lifting immunity for an MEP facing legal scrutiny.",mistral-3.5
2025-2097,197870,For,0.95,"Kim Van Sparrentak is a Green/Left MEP from the Netherlands, known for her strong stance on transparency, accountability, and anti-corruption. She has consistently supported measures to hold public officials accountable, including waiving immunity when allegations of misconduct arise. This aligns with her party's (GroenLinks) and political group's (Greens/EFA) positions.",mistral-3.5
2025-2097,198073,For,0.85,"Anna-Maja Henriksson, a member of the Swedish People's Party in Finland and part of the Renew Europe group, has consistently supported transparency and accountability in public office. As a liberal-centrist, she is likely to vote in favor of waiving immunity when legal proceedings are involved, aligning with her party's stance on rule of law and anti-corruption.",mistral-3.5
2025-2097,198076,For,0.85,"Maria Ohisalo is a member of the Greens/EFA group, which generally supports transparency and accountability in politics. As a former Finnish Interior Minister, she has a record of advocating for ethical governance, making her likely to support waiving immunity in cases of alleged misconduct.",mistral-3.5
